Date,Facility,Population,Daily_Usage_L,Peak_Hours,Drinking_L,Sanitation_L,Labs_Cleaning_L,Cooking_L,Rainfall_mm,Temp_Min_C,Temp_Max_C,Humidity_Percent,Leak_Reports,Repair_Hrs,Pipe_Condition,Special_Event,Vacation_Exam
29-04-2024,Cafeteria 3,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,27,36,65,0,,Fair,None,No
29-04-2024,Swimming Pool,0,16500,,0,0,0,0,0,27,36,65,0,,Poor,None,No
29-04-2024,Gym,300,5500,"06-09, 17-21",275,2200,0,0,0,27,36,65,0,,Fair,None,No
30-04-2024,AB1,5760,158400,"08-10, 12-14",31680,95040,31680,0,0,29,36,80,0,,Good,None,No
30-04-2024,AB2,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,29,36,80,0,,Fair,None,No
30-04-2024,AB3,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,29,36,80,0,,Poor,None,No
30-04-2024,AB4,8400,231000,"08-10, 12-14",46200,138600,46200,0,0,29,36,80,0,,Good,None,No
30-04-2024,AB5,2880,79200,"08-10, 12-14",15840,47520,15840,0,0,29,36,80,0,,Good,None,No
30-04-2024,Admin Block,2920,63800,10-Dec,12760,38280,12760,0,0,29,36,80,0,,Good,None,No
30-04-2024,Hostel 1,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,29,36,80,0,,Fair,None,No
30-04-2024,Hostel 2,3146,467181,"06-09, 18-21",35038,242934,49055,140154,0,29,36,80,0,,Good,None,No
30-04-2024,Hostel 3,3388,503118,"06-09, 18-21",37733,261621,52829,150935,0,29,36,80,0,,Good,None,No
30-04-2024,Hostel 4,3630,539055,"06-09, 18-21",40429,280308,56602,161716,0,29,36,80,0,,Good,None,No
30-04-2024,Hostel 5,3872,574992,"06-09, 18-21",43124,298995,60376,172497,0,29,36,80,0,,Good,None,No
30-04-2024,Hostel 6,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,29,36,80,0,,Fair,None,No
30-04-2024,Cafeteria 1,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,29,36,80,0,,Fair,None,No
30-04-2024,Cafeteria 2,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,29,36,80,0,,Fair,None,No
30-04-2024,Cafeteria 3,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,29,36,80,0,,Poor,None,No
30-04-2024,Swimming Pool,0,16500,,0,0,0,0,0,29,36,80,0,,Good,None,No
30-04-2024,Gym,300,5500,"06-09, 17-21",275,2200,0,0,0,29,36,80,0,,Poor,None,No
01-05-2024,AB1,5760,158400,"08-10, 12-14",31680,95040,31680,0,0,29,38,65,0,,Fair,None,No
01-05-2024,AB2,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,29,38,65,0,,Fair,None,No
01-05-2024,AB3,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,29,38,65,0,,Poor,None,No
01-05-2024,AB4,8400,231000,"08-10, 12-14",46200,138600,46200,0,0,29,38,65,0,,Poor,None,No
01-05-2024,AB5,2880,79200,"08-10, 12-14",15840,47520,15840,0,0,29,38,65,0,,Fair,None,No
01-05-2024,Admin Block,2920,63800,10-Dec,12760,38280,12760,0,0,29,38,65,0,,Fair,None,No
01-05-2024,Hostel 1,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,29,38,65,0,,Fair,None,No
01-05-2024,Hostel 2,3146,467181,"06-09, 18-21",35038,242934,49055,140154,0,29,38,65,0,,Poor,None,No
01-05-2024,Hostel 3,3388,503118,"06-09, 18-21",37733,261621,52829,150935,0,29,38,65,0,,Poor,None,No
01-05-2024,Hostel 4,3630,539055,"06-09, 18-21",40429,280308,56602,161716,0,29,38,65,0,,Fair,None,No
01-05-2024,Hostel 5,3872,574992,"06-09, 18-21",43124,298995,60376,172497,0,29,38,65,0,,Poor,None,No
01-05-2024,Hostel 6,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,29,38,65,0,,Fair,None,No
01-05-2024,Cafeteria 1,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,29,38,65,0,,Poor,None,No
01-05-2024,Cafeteria 2,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,29,38,65,1,7,Fair,None,No
01-05-2024,Cafeteria 3,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,29,38,65,0,,Fair,None,No
01-05-2024,Swimming Pool,0,16500,,0,0,0,0,0,29,38,65,0,,Fair,None,No
01-05-2024,Gym,300,5500,"06-09, 17-21",275,2200,0,0,0,29,38,65,0,,Good,None,No
02-05-2024,AB1,5760,158400,"08-10, 12-14",31680,95040,31680,0,0,29,37,75,0,,Fair,None,No
02-05-2024,AB2,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,29,37,75,0,,Fair,None,No
02-05-2024,AB3,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,29,37,75,0,,Good,None,No
02-05-2024,AB4,8400,231000,"08-10, 12-14",46200,138600,46200,0,0,29,37,75,0,,Poor,None,No
02-05-2024,AB5,2880,79200,"08-10, 12-14",15840,47520,15840,0,0,29,37,75,0,,Fair,None,No
02-05-2024,Admin Block,2920,63800,10-Dec,12760,38280,12760,0,0,29,37,75,0,,Good,None,No
02-05-2024,Hostel 1,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,29,37,75,0,,Poor,None,No
02-05-2024,Hostel 2,3146,467181,"06-09, 18-21",35038,242934,49055,140154,0,29,37,75,0,,Good,None,No
02-05-2024,Hostel 3,3388,503118,"06-09, 18-21",37733,261621,52829,150935,0,29,37,75,0,,Good,None,No
02-05-2024,Hostel 4,3630,539055,"06-09, 18-21",40429,280308,56602,161716,0,29,37,75,0,,Poor,None,No
02-05-2024,Hostel 5,3872,574992,"06-09, 18-21",43124,298995,60376,172497,0,29,37,75,0,,Good,None,No
02-05-2024,Hostel 6,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,29,37,75,0,,Good,None,No
02-05-2024,Cafeteria 1,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,29,37,75,0,,Good,None,No
02-05-2024,Cafeteria 2,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,29,37,75,0,,Fair,None,No
02-05-2024,Cafeteria 3,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,29,37,75,0,,Good,None,No
02-05-2024,Swimming Pool,0,16500,,0,0,0,0,0,29,37,75,0,,Poor,None,No
02-05-2024,Gym,300,5500,"06-09, 17-21",275,2200,0,0,0,29,37,75,0,,Good,None,No
03-05-2024,AB1,5760,158400,"08-10, 12-14",31680,95040,31680,0,0,28,35,83,1,4,Poor,None,No
03-05-2024,AB2,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,28,35,83,0,,Fair,None,No
03-05-2024,AB3,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,28,35,83,0,,Poor,None,No
03-05-2024,AB4,8400,231000,"08-10, 12-14",46200,138600,46200,0,0,28,35,83,0,,Poor,None,No
03-05-2024,AB5,2880,79200,"08-10, 12-14",15840,47520,15840,0,0,28,35,83,0,,Poor,None,No
03-05-2024,Admin Block,2920,63800,10-Dec,12760,38280,12760,0,0,28,35,83,0,,Poor,None,No
03-05-2024,Hostel 1,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,28,35,83,0,,Poor,None,No
03-05-2024,Hostel 2,3146,467181,"06-09, 18-21",35038,242934,49055,140154,0,28,35,83,0,,Good,None,No
03-05-2024,Hostel 3,3388,503118,"06-09, 18-21",37733,261621,52829,150935,0,28,35,83,0,,Poor,None,No
03-05-2024,Hostel 4,3630,539055,"06-09, 18-21",40429,280308,56602,161716,0,28,35,83,0,,Fair,None,No
03-05-2024,Hostel 5,3872,574992,"06-09, 18-21",43124,298995,60376,172497,0,28,35,83,0,,Poor,None,No
03-05-2024,Hostel 6,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,28,35,83,0,,Poor,None,No
03-05-2024,Cafeteria 1,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,28,35,83,0,,Good,None,No
03-05-2024,Cafeteria 2,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,28,35,83,0,,Fair,None,No
03-05-2024,Cafeteria 3,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,28,35,83,0,,Fair,None,No
03-05-2024,Swimming Pool,0,16500,,0,0,0,0,0,28,35,83,0,,Fair,None,No
03-05-2024,Gym,300,5500,"06-09, 17-21",275,2200,0,0,0,28,35,83,0,,Fair,None,No
04-05-2024,AB1,5760,158400,"08-10, 12-14",31680,95040,31680,0,0,27,39,85,0,,Poor,None,No
04-05-2024,AB2,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,27,39,85,0,,Fair,None,No
04-05-2024,AB3,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,27,39,85,0,,Poor,None,No
04-05-2024,AB4,8400,231000,"08-10, 12-14",46200,138600,46200,0,0,27,39,85,0,,Fair,None,No
04-05-2024,AB5,2880,79200,"08-10, 12-14",15840,47520,15840,0,0,27,39,85,0,,Good,None,No
04-05-2024,Admin Block,2920,63800,10-Dec,12760,38280,12760,0,0,27,39,85,0,,Fair,None,No
04-05-2024,Hostel 1,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,27,39,85,0,,Fair,None,No
04-05-2024,Hostel 2,3146,467181,"06-09, 18-21",35038,242934,49055,140154,0,27,39,85,0,,Poor,None,No
04-05-2024,Hostel 3,3388,503118,"06-09, 18-21",37733,261621,52829,150935,0,27,39,85,0,,Good,None,No
04-05-2024,Hostel 4,3630,539055,"06-09, 18-21",40429,280308,56602,161716,0,27,39,85,0,,Fair,None,No
04-05-2024,Hostel 5,3872,574992,"06-09, 18-21",43124,298995,60376,172497,0,27,39,85,0,,Good,None,No
04-05-2024,Hostel 6,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,27,39,85,0,,Fair,None,No
04-05-2024,Cafeteria 1,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,27,39,85,0,,Poor,None,No
04-05-2024,Cafeteria 2,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,27,39,85,0,,Fair,None,No
04-05-2024,Cafeteria 3,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,27,39,85,0,,Poor,None,No
04-05-2024,Swimming Pool,0,16500,,0,0,0,0,0,27,39,85,0,,Good,None,No
04-05-2024,Gym,300,5500,"06-09, 17-21",275,2200,0,0,0,27,39,85,0,,Fair,None,No
05-05-2024,AB1,5760,158400,"08-10, 12-14",31680,95040,31680,0,0,29,39,72,0,,Poor,None,No
05-05-2024,AB2,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,29,39,72,0,,Fair,None,No
05-05-2024,AB3,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,29,39,72,0,,Good,None,No
05-05-2024,AB4,8400,231000,"08-10, 12-14",46200,138600,46200,0,0,29,39,72,0,,Fair,None,No
05-05-2024,AB5,2880,79200,"08-10, 12-14",15840,47520,15840,0,0,29,39,72,0,,Fair,None,No
05-05-2024,Admin Block,2920,63800,10-Dec,12760,38280,12760,0,0,29,39,72,0,,Fair,None,No
05-05-2024,Hostel 1,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,29,39,72,0,,Poor,None,No
05-05-2024,Hostel 2,3146,467181,"06-09, 18-21",35038,242934,49055,140154,0,29,39,72,0,,Poor,None,No
05-05-2024,Hostel 3,3388,503118,"06-09, 18-21",37733,261621,52829,150935,0,29,39,72,0,,Fair,None,No
05-05-2024,Hostel 4,3630,539055,"06-09, 18-21",40429,280308,56602,161716,0,29,39,72,0,,Fair,None,No
05-05-2024,Hostel 5,3872,574992,"06-09, 18-21",43124,298995,60376,172497,0,29,39,72,0,,Good,None,No
05-05-2024,Hostel 6,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,29,39,72,0,,Good,None,No
05-05-2024,Cafeteria 1,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,29,39,72,0,,Poor,None,No
05-05-2024,Cafeteria 2,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,29,39,72,0,,Poor,None,No
05-05-2024,Cafeteria 3,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,29,39,72,0,,Good,None,No
05-05-2024,Swimming Pool,0,16500,,0,0,0,0,0,29,39,72,0,,Fair,None,No
05-05-2024,Gym,300,5500,"06-09, 17-21",275,2200,0,0,0,29,39,72,0,,Poor,None,No
06-05-2024,AB1,5760,158400,"08-10, 12-14",31680,95040,31680,0,0,28,35,71,0,,Fair,None,No
06-05-2024,AB2,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,28,35,71,0,,Good,None,No
06-05-2024,AB3,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,28,35,71,0,,Good,None,No
06-05-2024,AB4,8400,231000,"08-10, 12-14",46200,138600,46200,0,0,28,35,71,0,,Good,None,No
06-05-2024,AB5,2880,79200,"08-10, 12-14",15840,47520,15840,0,0,28,35,71,0,,Poor,None,No
06-05-2024,Admin Block,2920,63800,10-Dec,12760,38280,12760,0,0,28,35,71,0,,Poor,None,No
06-05-2024,Hostel 1,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,28,35,71,0,,Fair,None,No
06-05-2024,Hostel 2,3146,467181,"06-09, 18-21",35038,242934,49055,140154,0,28,35,71,0,,Good,None,No
06-05-2024,Hostel 3,3388,503118,"06-09, 18-21",37733,261621,52829,150935,0,28,35,71,0,,Fair,None,No
06-05-2024,Hostel 4,3630,539055,"06-09, 18-21",40429,280308,56602,161716,0,28,35,71,0,,Fair,None,No
06-05-2024,Hostel 5,3872,574992,"06-09, 18-21",43124,298995,60376,172497,0,28,35,71,0,,Good,None,No
06-05-2024,Hostel 6,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,28,35,71,0,,Fair,None,No
06-05-2024,Cafeteria 1,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,28,35,71,0,,Good,None,No
06-05-2024,Cafeteria 2,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,28,35,71,0,,Good,None,No
06-05-2024,Cafeteria 3,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,28,35,71,0,,Poor,None,No
06-05-2024,Swimming Pool,0,16500,,0,0,0,0,0,28,35,71,0,,Good,None,No
06-05-2024,Gym,300,5500,"06-09, 17-21",275,2200,0,0,0,28,35,71,0,,Fair,None,No
07-05-2024,AB1,5760,158400,"08-10, 12-14",31680,95040,31680,0,0,26,36,68,0,,Fair,None,No
07-05-2024,AB2,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,26,36,68,0,,Poor,None,No
07-05-2024,AB3,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,26,36,68,0,,Poor,None,No
07-05-2024,AB4,8400,231000,"08-10, 12-14",46200,138600,46200,0,0,26,36,68,0,,Fair,None,No
07-05-2024,AB5,2880,79200,"08-10, 12-14",15840,47520,15840,0,0,26,36,68,0,,Poor,None,No
07-05-2024,Admin Block,2920,63800,10-Dec,12760,38280,12760,0,0,26,36,68,0,,Fair,None,No
07-05-2024,Hostel 1,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,26,36,68,0,,Good,None,No
07-05-2024,Hostel 2,3146,467181,"06-09, 18-21",35038,242934,49055,140154,0,26,36,68,0,,Poor,None,No
07-05-2024,Hostel 3,3388,503118,"06-09, 18-21",37733,261621,52829,150935,0,26,36,68,0,,Good,None,No
07-05-2024,Hostel 4,3630,539055,"06-09, 18-21",40429,280308,56602,161716,0,26,36,68,0,,Fair,None,No
07-05-2024,Hostel 5,3872,574992,"06-09, 18-21",43124,298995,60376,172497,0,26,36,68,0,,Good,None,No
07-05-2024,Hostel 6,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,26,36,68,0,,Poor,None,No
07-05-2024,Cafeteria 1,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,26,36,68,0,,Good,None,No
07-05-2024,Cafeteria 2,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,26,36,68,0,,Poor,None,No
07-05-2024,Cafeteria 3,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,26,36,68,0,,Fair,None,No
07-05-2024,Swimming Pool,0,16500,,0,0,0,0,0,26,36,68,1,4,Poor,None,No
07-05-2024,Gym,300,5500,"06-09, 17-21",275,2200,0,0,0,26,36,68,0,,Fair,None,No
08-05-2024,AB1,5760,158400,"08-10, 12-14",31680,95040,31680,0,0,26,36,73,0,,Poor,None,No
08-05-2024,AB2,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,26,36,73,0,,Good,None,No
08-05-2024,AB3,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,26,36,73,0,,Poor,None,No
08-05-2024,AB4,8400,231000,"08-10, 12-14",46200,138600,46200,0,0,26,36,73,0,,Good,None,No
08-05-2024,AB5,2880,79200,"08-10, 12-14",15840,47520,15840,0,0,26,36,73,0,,Good,None,No
08-05-2024,Admin Block,2920,63800,10-Dec,12760,38280,12760,0,0,26,36,73,0,,Good,None,No
08-05-2024,Hostel 1,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,26,36,73,0,,Poor,None,No
08-05-2024,Hostel 2,3146,467181,"06-09, 18-21",35038,242934,49055,140154,0,26,36,73,0,,Poor,None,No
08-05-2024,Hostel 3,3388,503118,"06-09, 18-21",37733,261621,52829,150935,0,26,36,73,0,,Fair,None,No
08-05-2024,Hostel 4,3630,539055,"06-09, 18-21",40429,280308,56602,161716,0,26,36,73,0,,Poor,None,No
08-05-2024,Hostel 5,3872,574992,"06-09, 18-21",43124,298995,60376,172497,0,26,36,73,0,,Fair,None,No
08-05-2024,Hostel 6,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,26,36,73,0,,Poor,None,No
08-05-2024,Cafeteria 1,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,26,36,73,0,,Fair,None,No
08-05-2024,Cafeteria 2,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,26,36,73,0,,Good,None,No
08-05-2024,Cafeteria 3,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,26,36,73,0,,Poor,None,No
08-05-2024,Swimming Pool,0,16500,,0,0,0,0,0,26,36,73,0,,Fair,None,No
08-05-2024,Gym,300,5500,"06-09, 17-21",275,2200,0,0,0,26,36,73,1,3,Poor,None,No
09-05-2024,AB1,5760,158400,"08-10, 12-14",31680,95040,31680,0,0,26,37,83,0,,Good,None,No
09-05-2024,AB2,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,26,37,83,0,,Poor,None,No
09-05-2024,AB3,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,26,37,83,0,,Fair,None,No
09-05-2024,AB4,8400,231000,"08-10, 12-14",46200,138600,46200,0,0,26,37,83,0,,Poor,None,No
09-05-2024,AB5,2880,79200,"08-10, 12-14",15840,47520,15840,0,0,26,37,83,0,,Fair,None,No
09-05-2024,Admin Block,2920,63800,10-Dec,12760,38280,12760,0,0,26,37,83,0,,Fair,None,No
09-05-2024,Hostel 1,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,26,37,83,0,,Fair,None,No
09-05-2024,Hostel 2,3146,467181,"06-09, 18-21",35038,242934,49055,140154,0,26,37,83,0,,Good,None,No
09-05-2024,Hostel 3,3388,503118,"06-09, 18-21",37733,261621,52829,150935,0,26,37,83,0,,Fair,None,No
09-05-2024,Hostel 4,3630,539055,"06-09, 18-21",40429,280308,56602,161716,0,26,37,83,0,,Fair,None,No
09-05-2024,Hostel 5,3872,574992,"06-09, 18-21",43124,298995,60376,172497,0,26,37,83,0,,Fair,None,No
09-05-2024,Hostel 6,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,26,37,83,0,,Poor,None,No
09-05-2024,Cafeteria 1,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,26,37,83,1,2,Fair,None,No
09-05-2024,Cafeteria 2,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,26,37,83,0,,Good,None,No
09-05-2024,Cafeteria 3,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,26,37,83,0,,Fair,None,No
09-05-2024,Swimming Pool,0,16500,,0,0,0,0,0,26,37,83,0,,Good,None,No
09-05-2024,Gym,300,5500,"06-09, 17-21",275,2200,0,0,0,26,37,83,0,,Poor,None,No
10-05-2024,AB1,5760,158400,"08-10, 12-14",31680,95040,31680,0,0,29,38,66,0,,Fair,None,No
10-05-2024,AB2,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,29,38,66,0,,Fair,None,No
10-05-2024,AB3,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,29,38,66,0,,Good,None,No
10-05-2024,AB4,8400,231000,"08-10, 12-14",46200,138600,46200,0,0,29,38,66,0,,Poor,None,No
10-05-2024,AB5,2880,79200,"08-10, 12-14",15840,47520,15840,0,0,29,38,66,0,,Fair,None,No
10-05-2024,Admin Block,2920,63800,10-Dec,12760,38280,12760,0,0,29,38,66,0,,Poor,None,No
10-05-2024,Hostel 1,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,29,38,66,0,,Good,None,No
10-05-2024,Hostel 2,3146,467181,"06-09, 18-21",35038,242934,49055,140154,0,29,38,66,0,,Poor,None,No
10-05-2024,Hostel 3,3388,503118,"06-09, 18-21",37733,261621,52829,150935,0,29,38,66,0,,Poor,None,No
10-05-2024,Hostel 4,3630,539055,"06-09, 18-21",40429,280308,56602,161716,0,29,38,66,0,,Poor,None,No
10-05-2024,Hostel 5,3872,574992,"06-09, 18-21",43124,298995,60376,172497,0,29,38,66,1,5,Good,None,No
10-05-2024,Hostel 6,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,29,38,66,0,,Good,None,No
10-05-2024,Cafeteria 1,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,29,38,66,0,,Good,None,No
10-05-2024,Cafeteria 2,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,29,38,66,0,,Good,None,No
10-05-2024,Cafeteria 3,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,29,38,66,0,,Poor,None,No
10-05-2024,Swimming Pool,0,16500,,0,0,0,0,0,29,38,66,0,,Poor,None,No
10-05-2024,Gym,300,5500,"06-09, 17-21",275,2200,0,0,0,29,38,66,0,,Fair,None,No
11-05-2024,AB1,5760,158400,"08-10, 12-14",31680,95040,31680,0,0,29,36,79,0,,Fair,None,No
11-05-2024,AB2,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,29,36,79,0,,Poor,None,No
11-05-2024,AB3,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,29,36,79,0,,Good,None,No
11-05-2024,AB4,8400,231000,"08-10, 12-14",46200,138600,46200,0,0,29,36,79,0,,Fair,None,No
11-05-2024,AB5,2880,79200,"08-10, 12-14",15840,47520,15840,0,0,29,36,79,0,,Fair,None,No
11-05-2024,Admin Block,2920,63800,10-Dec,12760,38280,12760,0,0,29,36,79,0,,Poor,None,No
11-05-2024,Hostel 1,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,29,36,79,0,,Good,None,No
11-05-2024,Hostel 2,3146,467181,"06-09, 18-21",35038,242934,49055,140154,0,29,36,79,0,,Fair,None,No
11-05-2024,Hostel 3,3388,503118,"06-09, 18-21",37733,261621,52829,150935,0,29,36,79,0,,Poor,None,No
11-05-2024,Hostel 4,3630,539055,"06-09, 18-21",40429,280308,56602,161716,0,29,36,79,0,,Fair,None,No
11-05-2024,Hostel 5,3872,574992,"06-09, 18-21",43124,298995,60376,172497,0,29,36,79,0,,Fair,None,No
11-05-2024,Hostel 6,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,29,36,79,0,,Fair,None,No
11-05-2024,Cafeteria 1,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,29,36,79,0,,Poor,None,No
11-05-2024,Cafeteria 2,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,29,36,79,0,,Fair,None,No
11-05-2024,Cafeteria 3,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,29,36,79,0,,Poor,None,No
11-05-2024,Swimming Pool,0,16500,,0,0,0,0,0,29,36,79,0,,Fair,None,No
11-05-2024,Gym,300,5500,"06-09, 17-21",275,2200,0,0,0,29,36,79,0,,Fair,None,No
12-05-2024,AB1,5760,158400,"08-10, 12-14",31680,95040,31680,0,0,26,37,80,0,,Fair,None,No
12-05-2024,AB2,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,26,37,80,0,,Poor,None,No
12-05-2024,AB3,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,26,37,80,0,,Poor,None,No
12-05-2024,AB4,8400,231000,"08-10, 12-14",46200,138600,46200,0,0,26,37,80,0,,Fair,None,No
12-05-2024,AB5,2880,79200,"08-10, 12-14",15840,47520,15840,0,0,26,37,80,0,,Good,None,No
12-05-2024,Admin Block,2920,63800,10-Dec,12760,38280,12760,0,0,26,37,80,0,,Poor,None,No
12-05-2024,Hostel 1,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,26,37,80,0,,Good,None,No
12-05-2024,Hostel 2,3146,467181,"06-09, 18-21",35038,242934,49055,140154,0,26,37,80,0,,Fair,None,No
12-05-2024,Hostel 3,3388,503118,"06-09, 18-21",37733,261621,52829,150935,0,26,37,80,0,,Fair,None,No
12-05-2024,Hostel 4,3630,539055,"06-09, 18-21",40429,280308,56602,161716,0,26,37,80,1,3,Fair,None,No
12-05-2024,Hostel 5,3872,574992,"06-09, 18-21",43124,298995,60376,172497,0,26,37,80,0,,Good,None,No
12-05-2024,Hostel 6,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,26,37,80,0,,Fair,None,No
12-05-2024,Cafeteria 1,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,26,37,80,0,,Poor,None,No
12-05-2024,Cafeteria 2,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,26,37,80,0,,Good,None,No
12-05-2024,Cafeteria 3,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,26,37,80,0,,Poor,None,No
12-05-2024,Swimming Pool,0,16500,,0,0,0,0,0,26,37,80,0,,Fair,None,No
12-05-2024,Gym,300,5500,"06-09, 17-21",275,2200,0,0,0,26,37,80,0,,Poor,None,No
13-05-2024,AB1,5760,158400,"08-10, 12-14",31680,95040,31680,0,0,29,39,66,0,,Good,None,No
13-05-2024,AB2,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,29,39,66,0,,Fair,None,No
13-05-2024,AB3,4200,115500,"08-10, 12-14",23100,69300,23100,0,0,29,39,66,0,,Poor,None,No
13-05-2024,AB4,8400,231000,"08-10, 12-14",46200,138600,46200,0,0,29,39,66,0,,Good,None,No
13-05-2024,AB5,2880,79200,"08-10, 12-14",15840,47520,15840,0,0,29,39,66,0,,Poor,None,No
13-05-2024,Admin Block,2920,63800,10-Dec,12760,38280,12760,0,0,29,39,66,0,,Fair,None,No
13-05-2024,Hostel 1,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,29,39,66,0,,Fair,None,No
13-05-2024,Hostel 2,3146,467181,"06-09, 18-21",35038,242934,49055,140154,0,29,39,66,0,,Good,None,No
13-05-2024,Hostel 3,3388,503118,"06-09, 18-21",37733,261621,52829,150935,0,29,39,66,0,,Good,None,No
13-05-2024,Hostel 4,3630,539055,"06-09, 18-21",40429,280308,56602,161716,0,29,39,66,0,,Fair,None,No
13-05-2024,Hostel 5,3872,574992,"06-09, 18-21",43124,298995,60376,172497,0,29,39,66,0,,Good,None,No
13-05-2024,Hostel 6,2904,431244,"06-09, 18-21",32343,224246,45282,129373,0,29,39,66,0,,Poor,None,No
13-05-2024,Cafeteria 1,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,29,39,66,0,,Good,None,No
13-05-2024,Cafeteria 2,1500,54945,"12-15, 18-20",5494,16483,0,32968,0,29,39,66,0,,Good,None,No
